扩大，扩展，放大,enlarge,,
扩大,enlargement,,
启发，教导,enlighten,,
给人启发的,enlightening,,
巨大的，庞大的,enormous,,
,enough,,
询问,enquire,,
询问,enquiry,,
使富裕,enrich,,
登记，招收,enroll,,
招收,enrolment,,
route,en,,
保证，担保，保护,ensure,,
遗留给，引起,entail,,
进入，加入,enter,,
事业，企业,enterprise,,
招待，使欢乐,entertain,,
招待，娱乐,entertainment,,
热情，热心,enthusiasm,,
热情的，热心的,enthusiastic,,
完全的，全部的,entire,,
完全地，彻底地,entirely,,
全部,entirety,,
给...权利，资格,entitle,,
进入，入口,entrance,,
恳求，请求,entreat,,
委托,entrust,,
进入，入口，词条,entry,,
列举,enumerate,,
包，围绕,envelop,,
信封,envelope,,
嫉妒的,envious,,
环境,environment,,
环境的,environmental,,
,envy,,
传染的,epidemic,,
事件，情节，插曲,episode,,
时代，纪元,epoch,,
划时代的,epoch-making,,
相等的，胜任的,equal,,
平等，相等,equality,,
相等地，相同地,equally,,
等式，方程式,equation,,
赤道,equator,,
平衡，均衡,equilibrium,,
装备，配备,equip,,
设备，器材，装置,equipment,,
相等，等值,equivalence,,
相等的，等值的,equivalent,,
时代，年代,era,,
根除,eradicate,,
根除,eradication,,
擦掉，抹去,erase,,
抹去,erasure,,
树立，建立，竖立,erect,,
竖立，建立,erection,,
腐蚀，侵蚀,erosion,,
犯错误,err,,
差事，差使,errand,,
错误，过失,error,,
喷发，爆发,erupt,,
喷发，爆发,eruption,,
电动扶梯,escalator,,
逃跑，避免，被遗忘,escape,,
护送,escort,,
特别的，专门的,especial,,
特别地，专门地,especially,,
散文，论文，小品文,essay,,
散文作家,essayist,,
本质，情髓，香精,essence,,
必需的，本质的,essential,,
本质上，实质上,essentially,,
建立，设立，确立,establish,,
已建立的,established,,
建立，组织,establishment,,
房地产，财产,estate,,
,esteem,,
,estimate,,
估算，估计,estimation,,
(缩)等等,etc.,,
永恒的，无休止的,eternal,,
欧洲,europe,,
欧洲人(的),european,,
估价，评价,evaluate,,
估价，评价,evaluation,,
蒸发，脱水，消失,evaporate,,
蒸发，升华,evaporation,,
前夕，前夜,eve,,
平坦的，均匀的,even,,
傍晚，晚上,evening,,
平坦地，均匀地,evenly,,
事件，场合，比赛,event,,
多事的,eventful,,
最终，终于,eventually,,
曾经，总是，究竟,ever,,
永久的，持久的,everlasting,,
每个，所有的,every,,
pro人人，每人,everybody,,
每日的，日常的,everyday,,
pro人人，每人,everyone,,
pro事事，一切,everything,,
处处，到处,everywhere,,
证据，迹象,evidence,,
明显的，明白的,evident,,
明显地，显然,evidently,,
坏的，邪恶的,evil,,
发展，渐进，进化,evolution,,
发展，进化,evolve,,
在...交货,ex,,
精确的，精密的,exact,,
确切地，正是,exactly,,
夸张，夸大,exaggerate,,
言过其辞的,exaggerated,,
夸张,exaggeration,,
抬高，发扬,exalt,,
高贵的，得意的,exalted,,
考试,exam,,
检查，考试,examination,,
检查，细看，考试,examine,,
例子，榜样,example,,
激怒，恶化,exasperate,,
愤慨，加剧,exasperation,,
超过，过度,exceed,,
非常，极端地,exceedingly,,
胜过，优于,excel,,
优秀，卓越,excellence,,
优秀的，卓越的,excellent,,
除...外,except,,
除外，例外,exception,,
异常的，例外的,exceptional,,
过量，过剩,excess,,
过分的，极度的,excessive,,
交换，兑换,exchange,,
刺激，使兴奋,excite,,
兴奋的,excited,,
兴奋，激动,excitement,,
令人激动的,exciting,,
呼喊，感叹,exclaim,,
呼喊，感叹,exclamation,,
排除，拒绝考虑,exclude,,
排除,exclusion,,
独有的,exclusive,,
独占地,exclusively,,
独家经营权,exclusivity,,
短途游览,excursion,,
原谅,excuse,,
执行，实施，处决,execute,,
执行，处决,execution,,
执行的,executive,,
举例说明,exemplify,,
免除,exempt,,
锻炼，练习，运用,exercise,,
练习簿,exercise-book,,
尽(力)，发挥,exert,,
尽力，竭力,exertion,,
竭尽，用完,exhaust,,
精疲力竭的,exhausted,,
用尽，详述,exhaustion,,
详尽的,exhaustive,,
展出,exhibit,,
展览会，表现,exhibition,,
放逐,exile,,
存在，生存,exist,,
存在，生存,existence,,
现存的，已有的,existing,,
出口，安全门，离开,exit,,
昭雪，解除,exonerate,,
免罪，免除,exoneration,,
扩张，膨胀，扩充,expand,,
扩张，扩大,expansion,,
盼望，期待，预料,expect,,
期待，前程,expectation,,
便利，权宜之计,expedience,,
方便的，临时的,expedient,,
加快，急送,expedite,,
探险，考察队,expedition,,
驱逐，开除,expel,,
花费，消耗,expend,,
支出，费用,expenditure,,
支出，开支,expense,,
昂贵的，高价的,expensive,,
,experience,,
有经验的,experienced,,
,experiment,,
实验的,experimental,,
实验,experimentation,,
专家，能手,expert,,
专家队伍(总称),expertise,,
期满,expiration,,
到期，断气,expire,,
逾期,expiry,,
解释，说明,explain,,
说明，解释,explanation,,
说明的,explanatory,,
清楚的，明晰的,explicit,,
清晰地,explicitly,,
爆炸，激增,explode,,
开发，利用，剥削,exploit,,
开发，利用,exploitation,,
勘探，考察,exploration,,
勘探，考察,explore,,
勘探者，探险家,explorer,,
爆炸，爆发，激增,explosion,,
爆炸性的,explosive,,
,export,,
出口,exportation,,
出口商,exporter,,
暴露，揭露，陈列,expose,,
展览会，说明,exposition,,
揭露，曝光,exposure,,
表达，快递,express,,
表达，措辞，表情,expression,,
有表现力的,expressive,,
明确表示的,expressly,,
高速公路,expressway,,
精致的,exquisite,,
延伸，扩大，给予,extend,,
延伸，电话分机,extension,,
广泛的，密集的,extensive,,
广泛地,extensively,,
范围，限度，一大片,extent,,
,exterior,,
外部的，对外的,external,,
绝灭的，熄灭的,extinct,,
绝灭，熄灭,extinction,,
扑灭，熄灯,extinguish,,
额外的，外加的,extra,,
取出，榨出，摘录,extract,,
出身，摘要,extraction,,
特别的，格外的,extraordinary,,
奢侈，浪费,extravagance,,
奢侈的，浪费的,extravagant,,
极度的，极端的,extreme,,
极其，非常,extremely,,
眼睛，孔眼，视力,eye,,
眼球,eyeball,,
眉毛,eyebrow,,
眼镜,eyeglass,,
眼睑,eyelid,,
视力,eyesight,,
寓言,fable,,
织物，结构，组织,fabric,,
制作，捏造,fabricate,,
制作，虚构,fabrication,,
脸，正面,face,,
使便利，使容易,facilitate,,
方便，设施，便利,facility,,
事实，真相,fact,,
宗派，派别,faction,,
因素，因数，要素,factor,,
工厂，制造厂,factory,,
本领，学系,faculty,,
褪色，枯萎,fade,,
华氏(的),fahrenheit,,
失败，不及格，不能,fail,,
缺点,failing,,
失败，疏忽，破产,failure,,
软弱的，模糊的,faint,,
公平的,fair,,
公平地，相当,fairly,,
妖精，仙女,fairy,,
信任，信念,faith,,
忠诚的，可靠的,faithful,,
忠诚地,faithfully,,
冒片的,fake,,
落下，跌倒,fall,,
假的，假造的,FALSE,,
名声，声誉,fame,,
熟悉，相似,familiarity,,
熟悉的，亲近的,familiar,,
家庭，家属,family,,
饥荒，饥饿,famine,,
著名的,famous,,
扇子，...迷,fan,,
狂热的，入迷的,fanatic,,
幻想，爱好,fancy,,
奇异的，荒谬的,fantastic,,
遥远的,far,,
车费,fare,,
int.再见,farewell,,
农场，农庄,farm,,
农夫，农场主,farmer,,
农工，农场工人,farmhand,,
农舍,farmhouse,,
农业，种植业,farming,,
较远，更进一步,farther,,
吸引，入迷，蛊惑,fascinate,,
入迷,fascination,,
法西斯,fascism,,
法西斯分子,fascist,,
方式，时髦，时装,fashion,,
流行的，时髦的,fashionable,,
快的,fast,,
捆紧，钉牢,fasten,,
脂肪,fat,,
致命的,fatal,,
命运，厄运，宿命,fate,,
父亲，神父，始祖,father,,
岳父，公公,father-in-law,,
领会，推测,fathom,,
,fatigue,,
缺点，过失，断层,fault,,
完美的,faultless,,
有缺点的,faulty,,
帮助，偏爱,favor,,
赞成的，有利的,favorable,,
有利地，顺利地,favorably,,
最喜爱的人或物,favorite,,
國際刑警,fbi,,
,fear,,
可怕的，吓人的,fearful,,
毫不畏惧的,fearless,,
可行性,feasibility,,
可行的，做得到的,feasible,,
,feast,,
功绩,feat,,
羽毛,feather,,
相貌，特征，特写,feature,,
二月,february,,
联邦的,federal,,
联邦,federation,,
费用，酬金,fee,,
虚弱的，无力的,feeble,,
喂养，吃东西,feed,,
反馈,feedback,,
感到，摸，意识到,feel,,
知觉，感觉，感情,feeling,,
砍到,fell,,
家伙，同事,fellow,,
交情，会员资格,fellowship,,
女性的，雌的,female,,
女性的，妇女的,feminine,,
围栏，篱笆,fence,,
凶猛的，野蛮的,ferocious,,
铁的，含铁的,ferrous,,
渡船,ferry,,
渡船,ferryboat,,
肥沃，多产的,fertile,,
肥料，化肥,fertilizer,,
强烈的，热烈的,fervent,,
节日,festival,,
去取来，去请来,fetch,,
纠纷，封地,feud,,
封建的,feudal,,
封建主义,feudalism,,
发烧，狂热,fever,,
少的,few,,
纤维，质地,fiber,,
小说，虚构,fiction,,
虚构的,fictional,,
提琴,fiddle,,
田野，战场，场,field,,
凶猛的，猛烈的,fierce,,
火的,fiery,,
num.十五,fifteen,,
num.第五，五分之一,fifth,,
num.五十,fifty,,
无花果,fig,,
打仗，战斗，作斗争,fight,,
战士,fighter,,
比喻的，修饰的,figurative,,
数字，图形，人物,figure,,
档案，纵列，锉刀,file,,
档案管理,filing,,
装满，充满，补缺,fill,,
充填物，馅,filling,,
胶片，电影，薄膜,film,,
滤器,filter,,
污秽，污物,filth,,
污秽的,filthy,,
最终的,final,,
落实，定下来,finalize,,
最终，终于,finally,,
金融,finance,,
金融的，财政的,financial,,
金融家,financier,,
金融业，财政学,financing,,
寻找，找到，发现,find,,
发现，发现物,finding,,
好的，精细的,fine,,
手指,finger,,
,finish,,
制成的,finished,,
有限的，限定的,finite,,
裘皮,fir,,
火，火灾,fire,,
消防车,fire-engine,,
消防队员,fireman,,
壁炉,fireplace,,
焰火,firework,,
坚固的,firm,,
坚定地，坚固地,firmly,,
坚定，坚固,firmness,,
第一的,first,,
第一流的,first-rate,,
鱼,fish,,
渔夫,fisherman,,
渔业,fishery,,
裂变，分裂,fission,,
拳头,fist,,
适合的，健康的,fit,,
适合，健康,fitness,,
适当的,fitting,,
num.五,five,,
固定，确定，修理,fix,,
固定的，已确定的,fixed,,
固定物，固定装置,fixture,,
旗,flag,,
片，片状物,flake,,
火焰，热情,flame,,
侧面，胁腹,flank,,
法兰绒,flannel,,
拍打,flap,,
,flare,,
,flash,,
瓶，烧瓶,flask,,
平的，平淡的,flat,,
弄平，变平,flatten,,
奉承，谄媚,flatter,,
滋味，风趣,flavor,,
裂缝，瑕疵，缺点,flaw,,
逃走，消散,flee,,
羊毛,fleece,,
船队,fleet,,
肌肉，骨肉，果肉,flesh,,
肉的,fleshy,,
柔韧，灵活性,flexibility,,
柔韧的，灵活的,flexible,,
闪烁,flicker,,
飞，航班，逃走,flight,,
抛，掷,fling,,
浮，漂,float,,
群,flock,,
洪水，大量,flood,,
地板，(楼)层,floor,,
面粉,flour,,
茂盛，兴旺,flourish,,
流动,flow,,
花，盛期,flower,,
流感,flu,,
波动，起伏,fluctuate,,
波动,fluctuation,,
流利，流畅,fluency,,
流利的,fluent,,
液体,fluid,,
(脸)发红,flush,,
长笛，笛子,flute,,
飘动，振翼,flutter,,
流动，变迁,flux,,
飞，驾机,fly,,
泡沫,foam,,
(缩)离岸价,fob,,
焦点，中心,focus,,
饲料,fodder,,
敌人，宿敌,foe,,
雾，翳,fog,,
有雾的，雾蒙蒙的,foggy,,
折叠,fold,,
叶子(总称),foliage,,
人们，乡亲，亲属,folk,,
跟随，听懂，遵循,follow,,
追随者，信徒,follower,,
下列的，其次的,following,,
后续(的),follow-up,,
喜爱..的，慈爱的,fond,,
食物，食粮,food,,
食品,foodstuff,,
蠢人，傻瓜,fool,,
愚蠢的，笨的,foolish,,
脚，英尺，最下部,foot,,
足球,football,,
立足点，立场,footing,,
足迹，脚步声,footstep,,
给，作...用的,for,,
禁止，不许,forbid,,
禁止的,forbidden,,
力，力量,force,,
前面的在前面,fore,,
,forecast,,
祖先，先辈,forefather,,
食指,forefinger,,
先行的，上述的,foregoing,,
前额,forehead,,
外国的，对外的,foreign,,
外国人，异乡人,foreigner,,
领班,foreman,,
最初的，第一流的,foremost,,
预见，预知,foresee,,
森林,forest,,
林业,forestry,,
预告，预言,foretell,,
永远，总是,forever,,
打铁，锻造，伪造,forge,,
锻炉，锻造厂,forgery,,
忘记，疏忽，没想到,forget,,
饶恕，原谅，豁免,forgive,,
餐叉，岔口,fork,,
形状，类型，表格,form,,
形式上的，正式的,formal,,
礼节，正式,formality,,
格式，样式,format,,
形成，构成,formation,,
以前的，前者,former,,
从前，以前,formerly,,
可怕的，难对付的,formidable,,
公式,formula,,
系统阐述,formulate,,
确切表述,formulation,,
遗弃，抛弃,forsake,,
堡垒，要塞,fort,,
向前，向外,forth,,
即将到来的,forthcoming,,
坚毅,fortitude,,
两星期,fortnight,,
堡垒，城堡,fortress,,
偶然事件,fortuity,,
幸运的，侥幸的,fortunate,,
幸运地，幸而,fortunately,,
运气，财富,fortune,,
num.四十,forty,,
讨论会，座谈会,forum,,
向前的,forward,,
化石，守旧者,fossil,,
养育，抚养,foster,,
肮脏的，邪恶的,foul,,
创办，使有根据,found,,
建立，基金，基础,foundation,,
创办人，奠基人,founder,,
泉，源泉，喷泉,fountain,,
num.四,four,,
num.十四,fourteen,,
num.第四，四分之一,fourth,,
家禽，鸡，禽肉,fowl,,
狐狸，狡猾的人,fox,,
片断，分数,fraction,,
零碎的，不足的,fractional,,
断裂,fracture,,
易碎的，脆的,fragile,,
碎片，片断,fragment,,
芬芳，香气,fragrance,,
香的，芬芳的,fragrant,,
脆弱的，虚弱的,frail,,
框架，骨骼,frame,,
构架，机构,framework,,
法国,france,,
特许权,franchise,,
坦率的，真诚的,frank,,
坦率地,frankly,,
自由的，空闲的,free,,
自由，免除,freedom,,
自由地，随意地,freely,,
结冰，楞住，冻结,freeze,,
冷冻箱,freezer,,
货运，货物，运费,freight,,
法国的,french,,
法国人,frenchman,,
频繁，频率,frequency,,
频繁的，经常的,frequent,,
时常，往往,frequently,,
新鲜的，崭新的,fresh,,
使新鲜，使振作,freshen,,
新人，新生,freshman,,
使烦恼,fret,,
摩擦，摩擦力,friction,,
星期五,friday,,
朋友,friend,,
友好的，和气的,friendly,,
友谊，友好,friendship,,
恐怖，惊吓,fright,,
惊吓，吓唬,frighten,,
令人害怕的,frightening,,
可怕的,frightful,,
边缘，花边，穗子,fringe,,
女上衣，童上装,frock,,
蛙,frog,,
自，从...来,from,,
正面，前线,front,,
边界，国境，新领域,frontier,,
霜，霜冻,frost,,
霜的,frosty,,
皱眉头，厌恶,frown,,
节俭的,frugal,,
果子，水果，成果,fruit,,
果实累累的,fruitful,,
阻挠，使灰心,frustrate,,
挫折，灰心,frustration,,
油煎，炸,fry,,
煎锅,frying-pan,,
渾蛋，辱駡,fuck,,
燃料,fuel,,
完成，满足要求,fulfil,,
完成，成就,fulfillment,,
满的，完全的,full,,
完全，彻底,fully,,
摸索,fumble,,
娱乐，玩笑，乐趣,fun,,
作用，集会，函数,function,,
功能的,functional,,
基金，资金，蕴藏,fund,,
基本的，根本的,fundamental,,
葬礼,funeral,,
有趣的，好笑的,funny,,
毛皮，裘衣,fur,,
狂怒的，狂暴的,furious,,
熔炉,furnace,,
供应，装备，摆家具,furnish,,
家具(总称),furniture,,
犁沟,furrow,,
更远，进一步,further,,
而且,furthermore,,
狂暴，狂怒,fury,,
保险丝，导火线,fuse,,
忙乱，大惊小怪的,fuss,,
爱大惊小怪的,fussy,,
将来，前途,future,,
期货,futures,,
获得，赢得,gain,,
大风，定期交付,gale,,
美术馆,gallery,,
加仑,gallon,,
奔驰，飞跑,gallop,,
,gamble,,
赌徒,gambler,,
游戏，比赛，猎物,game,,
一群，一帮,gang,,
匪徒，歹徒,gangster,,
监狱,gaol,,
空隙，隔阂，山口,gap,,
车库，汽车修理站,garage,,
垃圾,garbage,,
花园，菜园,garden,,
园丁,gardener,,
园艺,gardening,,
大蒜,garlic,,
衣服，服装,garment,,
要塞，警备队,garrison,,
气体，煤气，汽油,gas,,
汽油,gasoline,,
,gasp,,
大门，门票收入,gate,,
聚集，收集，采集,gather,,
集会，聚集,gathering,,
规格，计量表,gauge,,
快活的，快乐的,gay,,
,gaze,,
齿轮，用品,gear,,
宝石,gem,,
一般的，总的,general,,
概括,generalization,,
总结，归纳,generalize,,
通常，大概,generally,,
产生，发生，生殖,generate,,
世代，一代人,generation,,
发电机,generator,,
慷慨，大方,generosity,,
慷慨的，丰盛的,generous,,
天份，才华，天才,genius,,
温柔的，温和的,gentle,,
绅士，先生，君子,gentleman,,
轻轻地，温柔地,gently,,
真正的，道地的,genuine,,
地理学，地形,geography,,
地质学,geology,,
几何学,geometry,,
萌芽，起源，细菌,germ,,
德国的,german,,
德国,germany,,
姿势，手势，姿态,gesture,,
获得，记住，到达,get,,
集会，聚会,get-together,,
鬼魂，幽灵,ghost,,
巨人,giant,,
礼品，天赋,gift,,
巨大的,gigantic,,
咯咯地笑,giggle,,
姜,ginger,,
少女，姑娘,girl,,
给予，付出,giver,,
快乐的，高兴的,glad,,
看一眼,glance,,
,glare,,
玻璃，镜子,glass,,
玻璃制品,glassware,,
微光，闪光,gleam,,
,glide,,
,glimpse,,
闪光,glisten,,
闪闪发光,glitter,,
全世界的，总的,global,,
全球化,globalization,,
使...全球化,globalize,,
地球，球体，地球仪,globe,,
黑暗，忧郁,gloom,,
阴沉的，忧郁的,gloomy,,
光荣的，辉煌的,glorious,,
颂扬，赞美,glorify,,
光荣，壮丽，荣誉,glory,,
词汇表,glossary,,
手套,glove,,
发光，发红,glow,,
胶水,glue,,
供过于求狼吞虎咽,glut,,
啃，咬,gnaw,,
(缩)国民总收入,gnp,,
去，进行，打算,go,,
目标，目的，球门,goal,,
山羊,goat,,
神，上帝,god,,
女神,goddess,,
黄金，金币，金色,gold,,
黄色的，金黄色的,golden,,
高尔夫球,golf,,
好的，善良的,good,,
int.再见,good-bye,,
好看的,good-looking,,
优良，天哪,goodness,,
你方,goodself,,
货物，商品,goods,,
商誉,goodwill,,
鹅,goose,,
咽喉，峡谷，山口,gorge,,
绚丽的，了不起的,gorgeous,,
大猩猩,gorilla,,
闲谈，聊天,gossip,,
统制，支配，决定,govern,,
编制，政体，政府,government,,
女家庭教师,governess,,
州长，总督,governor,,
长袍，法衣,gown,,
抓住，攫取,grab,,
优美，文雅，恩惠,grace,,
优美的，文雅的,graceful,,
亲切的，客气的,gracious,,
等级，年级,grade,,
逐渐的，逐步的,gradual,,
逐渐地，逐步地,gradually,,
毕业生,graduate,,
毕业,graduation,,
谷物，颗粒，一点点,grain,,
克,gram,,
语法,grammar,,
语法的,grammatical,,
留声机,gramophone,,
雄伟的，重大的,grand,,
(外)孙儿、女,grandchild,,
孙女，外孙女,granddaughter,,
祖父，外祖父,grandfather,,
祖母，外祖母,grandmother,,
(外)祖父(母),grandparent,,
孙子，外孙,grandson,,
花岗石,granite,,
答应，授予，承认,grant,,
葡萄,grape,,
图象，图解,graph,,
,grasp,,
草，禾本植物,grass,,
蚱蜢,grasshopper,,
感激的，致谢的,grateful,,
使满足，使高兴,gratify,,
可喜的,gratifying,,
免费的,gratis,,
感激，感谢,gratitude,,
严肃的，庄重的,grave,,
砂砾，石子,gravel,,
引力，严肃,gravity,,
吃草，擦碰,graze,,
润滑油脂,grease,,
大的，伟大的,great,,
大大地，非常地,greatly,,
伟大，大,greatness,,
希腊,greece,,
贪婪，贪心,greed,,
贪婪的,greedy,,
希腊人(的),greek,,
绿的，没有经验的,green,,
蔬菜商,greengrocer,,
温室,greenhouse,,
打招呼,greet,,
问候，致意,greeting,,
灰色的，阴郁的,grey,,
悲哀，悲伤,grief,,
使悲伤，伤心,grieve,,
冷酷的，不祥的,grim,,
露齿而笑,grin,,
碾碎，磨快，折磨,grind,,
,grip,,
v,groan,,
杂货铺,grocer,,
杂货店,grocery,,
槽，沟，常规,groove,,
摸索，探索,grope,,
总的，粗糙的,gross,,
地面，场，根据,ground,,
无根据的,groundless,,
群，组，团体,group,,
林子，树丛,grove,,
增长，成长，种植,grow,,
,growl,,
已长成的,grown,,
成人,grown-up,,
增长，发展，生长,growth,,
嫉妒，吝啬,grudge,,
抱怨，咕哝，发牢骚,grumble,,
,grunt,,
,guarantee,,
警卫，提防,guard,,
保护人,guardian,,
,guess,,
客人，宾客，旅客,guest,,
宾馆,guesthouse,,
向导，指导,guidance,,
向导，指引,guide,,
犯罪，过失,guilt,,
有罪的，内疚的,guilty,,
吉它，六弦琴,guitar,,
海湾，鸿沟,gulf,,
吞下,gulp,,
树胶，口香糖，牙龈,gum,,
枪，炮,gun,,
火药,gunpowder,,
一阵(大风),gust,,
街沟,gutter,,
家伙,guy,,
体育馆，健身房,gymnasium,,
体操,gymnastics,,
体操运动员,gymnast,,
习惯,habit,,
习惯的，惯常的,habitual,,
消瘦的，憔悴的,haggard,,
争论，讨价还价,haggle,,
欢呼,hail,,
头发，毛发,hair,,
理发,haircut,,
美发,hairdress,,
发卡,hairpin,,
毛发的，多毛的,hairy,,
一半,half,,
半途,halfway,,
大厅，会堂,hall,,
标志,hallmark,,
,halt,,
对分，减半,halve,,
火腿,ham,,
汉堡包,hamburger,,
锤子,hammer,,
妨碍,hamper,,
手，人手，指针,hand,,
手袋，手提包,handbag,,
手册,handbook,,
一把，少量,handful,,
障碍,handicap,,
有残疾的,handicapped,,
手帕，手绢,handkerchief,,
处理，对待,handle,,
处理，管理,handling,,
漂亮的，得体,handsome,,
分发物(印刷品等),handout,,
手写，书法，笔迹,handwriting,,
方便的，近便的,handy,,
挂，垂，绞死,hang,,
衣架,hanger,,
偶然的,haphazard,,
发生，碰巧，出事,happen,,
事件,happening,,
幸运地,happily,,
幸福,happiness,,
高兴的，幸运的,happy,,
港口，停泊处,harbor,,
硬的,hard,,
硬化，变硬,harden,,
刚刚，几乎不,hardly,,
坚硬，硬度,hardness,,
困苦，艰难,hardship,,
硬件,hardware,,
勤劳的,hard-working,,
耐劳的，耐寒的,hardy,,
野兔,hare,,
,harm,,
有害的,harmful,,
无害的，无恶意的,harmless,,
和睦的，和谐的,harmonious,,
融洽，和谐,harmony,,
支配，治理,harness,,
刺耳的，严厉的,harsh,,
,harvest,,
急忙，急速,haste,,
赶紧，加快,hasten,,
急促的，草率的,hasty,,
帽子,hat,,
孵化，策划,hatch,,
恨，憎恶，不愿意,hate,,
可恨的，可憎的,hateful,,
憎恶，敌意,hatred,,
傲慢的,haughty,,
拉，拖,haul,,
萦绕，作崇,haunt,,
有，不得不，拿,have,,
鹰隼,hawk,,
干草,hay,,
危险,hazard,,
pro他,he,,
头，领导,head,,
头疼，头疼的事,headache,,
标题,heading,,
通栏标题,headline,,
ad.头向前地，卤莽地,headlong,,
(中、小学)校长,headmaster,,
司令部，总部,headquarters,,
治愈，医治,heal,,
健康(状况),health,,
健康的,healthy,,
一堆，许多,heap,,
听见，听取，听说,hear,,
听力，审讯,hearing,,
心，心肠，中心,heart,,
衷心的,heartfelt,,
壁炉，炉边,hearth,,
精神饱满的,heartily,,
衷心的，热诚的,hearty,,
热，热烈,heat,,
激烈的，热烈的,heated,,
取暖，供热,heating,,
起伏，举起，叹气,heave,,
天空，天堂,heaven,,
重，沉重的,heavily,,
星的，繁重的,heavy,,
树篱，套期保值,hedge,,
刺猬,hedgehog,,
,heed,,
后跟,heel,,
高度，顶点,height,,
加高，增加,heighten,,
继承人,heir,,
女继承人,heiress,,
直升飞机,helicopter,,
地狱，苦境,hell,,
int.喂，你好,hello,,
头盔,helmet,,
,help,,
有用的,helpful,,
无用的，无效的,helpless,,
半球，领域,hemisphere,,
母鸡,hen,,
因此，由此,hence,,
今后,henceforth,,
pro她的，她(宾格),her,,
先兆，先驱,herald,,
药草,herb,,
草药的,herbal,,
放牧,herd,,
这里，在这里,here,,
此后,hereafter,,
以此,hereby,,
在此,herein,,
以下,hereinafter,,
在本文件中,hereof,,
对此,hereto,,
与此一道,herewith,,
英雄，男主角,hero,,
英雄的，英勇的,heroic,,
女英雄，女主角,heroine,,
pro她自己,herself,,
犹豫的,hesitant,,
犹豫，不想,hesitate,,
犹豫，踌躇,hesitation,,
int.嗨,hey,,
int.嗨，你好,hi,,
躲藏，隐瞒，掩盖,hide,,
骇人听闻的,hideous,,
高的，高度的,high,,
高地,highland,,
十分，赞许地,highly,,
公路,highway,,
拦路抢劫,hijack,,
栏路抢劫者,hijacker,,
,hike,,
小山，丘陵,hill,,
山坡，山腰,hillside,,
pro他(宾格),him,,
pro他自己,himself,,
后面的，后部的,hind,,
妨碍，阻止,hinder,,
内地,hinterland,,
障碍(物),hindrance,,
合页，绞链,hinge,,
暗示，迹象,hint,,
臀部,hip,,
租，雇佣,hire,,
pro他的,his,,
,hiss,,
历史学家,historian,,
历史性的,historic,,
历史的,historical,,
历史,history,,
打，碰，打击,hit,,
搭车旅行,hitchhike,,
迄今，到那时,hitherto,,
嘶哑的，沙哑的,hoarse,,
嗜好，业余爱好,hobby,,
锄头,hoe,,
升起，扯起,hoist,,
握住，容纳,hold,,
持有人，支架,holder,,
支持，控股,holding,,
停顿，耽误,hold-up,,
洞，孔穴,hole,,
节日，假日,holiday,,
空心的，凹陷的,hollow,,
神圣的，圣洁的,holy,,
家，故乡,home,,
无家可归的,homeless,,
家常的，简便的,homely,,
思乡的,homesick,,
家庭作业,homework,,
同质的，同类的,homogenous,,
诚实的，正直的,honest,,
诚实，正直,honesty,,
蜂蜜,honey,,
蜜月,honeymoon,,
荣誉，名誉,honor,,
可尊敬的，体面的,honorable,,
钩,hook,,
跳跃,hop,,
,hope,,
有希望的,hopeful,,
可以指望,hopefully,,
无望的，绝望的,hopeless,,
地平线，视野,horizon,,
水平的，横的,horizontal,,
角，触须，号角,horn,,
可怕的，糟透的,horrible,,
使恐惧,horrify,,
恐惧，恐怖,horror,,
马,horse,,
马力,horsepower,,
软水管，长统袜,hose,,
医院,hospital,,
好客的,hospitable,,
好客，款待,hospitality,,
一大群，男主人,host,,
人质,hostage,,
廉价旅馆,hostel,,
女主人，女主持人,hostess,,
怀敌意的,hostile,,
热的，辣的,hot,,
热狗(面包),hotdog,,
旅馆,hotel,,
旅馆业,hotelling,,
小时，点钟,hour,,
猎狗,hound,,
房子，剧场，家,house,,
户,household,,
看门人，保姆,housekeeper,,
家庭主妇,housewife,,
家务,housework,,
翱翔，盘旋，徘徊,hover,,
如何，多么，怎样,how,,
可是，然而,however,,
,howl,,
,hug,,
庞大的，巨大的,huge,,
豆荚，外壳，船壳,hull,,
哼，嗡嗡叫,hum,,
人的，人类的,human,,
人慈的,humane,,
人道主义,humanism,,
慈善家,humanitarian,,
人类，人性,humanity,,
谦卑的，卑贱的,humble,,
湿的，潮湿的,humid,,
湿度，湿气,humidity,,
使受辱,humiliate,,
羞辱，耻辱,humiliation,,
幽默(感)，心情,humor,,
幽默的，诙谐的,humorous,,
num.一百,hundred,,
num.第一面，百分之一,hundredth,,
饥饿，渴望,hunger,,
饥饿的，渴望的,hungry,,
打猎，搜索，寻找,hunt,,
猎人，搜索者,hunter,,
猛掷，猛投,hurl,,
int.好哇,hurrah,,
赶紧，急忙，急运,hurry,,
使受伤，使痛，伤害,hurt,,
丈夫,husband,,
int.嘘,hush,,
奔忙,hustle,,
小屋,hut,,
水力的，液压的,hydraulic,,
水电的,hydroelectric,,
氢，氢气,hydrogen,,
卫生,hygiene,,
赞美诗，赞歌,hymn,,
伪善,hypocrisy,,
假设，前提,hypothesis,,
假设的,hypothetical,,
歇斯底里，癔病,hysteria,,
亢奋的,hysteric,,
.我,i,,
冰，冰块,ice,,
冰淇淋,ice-cream,,
冰封的,ice-bound,,
冰岛,iceland,,
冰冷的，结了冰的,icy,,
思想，主意，打算,idea,,
